17:45:00,801m,40%,40.05,1771Mi,46%,870,43,43.5
17:46:00,1002m,50%,50.1,1778Mi,46%,865,43,43.25
17:47:01,1048m,52%,52.4,1775Mi,46%,850,42,42.5
17:48:00,1047m,52%,52.35,1781Mi,46%,845,42,42.25
17:49:00,1360m,68%,68,1773Mi,46%,860,43,43
17:50:00,925m,46%,46.25,1775Mi,46%,850,42,42.5
17:51:00,1133m,56%,56.65,1785Mi,46%,850,42,42.5
17:52:00,1104m,55%,55.2,1770Mi,46%,835,41,41.75
17:53:00,1075m,53%,53.75,1760Mi,45%,825,41,41.25
17:54:00,975m,48%,48.75,1765Mi,45%,825,41,41.25
17:55:00,1113m,55%,55.65,1766Mi,45%,830,41,41.5
17:56:00,1299m,64%,64.95,1760Mi,45%,840,42,42
17:57:00,807m,40%,40.35,1763Mi,45%,830,41,41.5
17:58:00,1017m,50%,50.85,1762Mi,45%,830,41,41.5
17:59:00,1248m,62%,62.4,1776Mi,46%,835,41,41.75
18:00:00,1111m,55%,55.55,1779Mi,46%,855,42,42.75
18:01:00,701m,35%,35.05,1796Mi,46%,860,43,43
18:02:00,737m,36%,36.85,1797Mi,46%,865,43,43.25
18:03:00,1149m,57%,57.45,1796Mi,46%,870,43,43.5
18:04:00,1107m,55%,55.35,1803Mi,46%,860,43,43
18:05:00,1401m,70%,70.05,1801Mi,46%,875,43,43.75
18:06:00,1091m,54%,54.55,1804Mi,46%,880,44,44
18:07:00,916m,45%,45.8,1811Mi,47%,865,43,43.25
18:08:00,1341m,67%,67.05,1817Mi,47%,865,43,43.25
18:09:00,1269m,63%,63.45,1805Mi,46%,875,43,43.75
18:10:00,1328m,66%,66.4,1809Mi,47%,865,43,43.25
18:11:00,1126m,56%,56.3,1818Mi,47%,860,43,43
18:12:01,1093m,54%,54.65,1802Mi,46%,870,43,43.5
18:13:00,1098m,54%,54.9,1820Mi,47%,875,43,43.75
18:14:00,1417m,70%,70.85,1815Mi,47%,865,43,43.25
18:15:00,1147m,57%,57.35,1817Mi,47%,865,43,43.25
18:16:00,1106m,55%,55.3,1818Mi,47%,855,42,42.75
18:17:00,1303m,65%,65.15,1807Mi,47%,855,42,42.75
18:18:01,1114m,55%,55.7,1805Mi,46%,845,42,42.25
18:19:00,1417m,70%,70.85,1806Mi,47%,840,42,42
18:20:00,1094m,54%,54.7,1796Mi,46%,840,42,42
18:21:00,1001m,50%,50.05,1796Mi,46%,840,42,42
18:22:01,1094m,54%,54.7,1800Mi,46%,835,41,41.75
18:23:00,1379m,68%,68.95,1803Mi,46%,832,41,41.6
18:24:00,1102m,55%,55.1,1796Mi,46%,839,41,41.95
18:25:00,1198m,59%,59.9,1791Mi,46%,835,41,41.75
18:26:00,1191m,59%,59.55,1795Mi,46%,842,42,42.1
18:27:00,625m,31%,31.25,1802Mi,46%,838,41,41.9
18:28:01,1220m,61%,61,1799Mi,46%,829,41,41.45
18:29:00,1117m,55%,55.85,1781Mi,46%,831,41,41.55
18:30:00,1081m,54%,54.05,1784Mi,46%,833,41,41.65
18:31:00,1079m,53%,53.95,1783Mi,46%,822,41,41.1
18:32:00,1401m,70%,70.05,1772Mi,46%,816,40,40.8
18:33:00,1198m,59%,59.9,1784Mi,46%,810,40,40.5
18:34:00,1051m,52%,52.55,1773Mi,46%,822,41,41.1
18:35:00,1286m,64%,64.3,1771Mi,46%,822,41,41.1
